#Table1
class,g,r,z
QSO,19.68053,19.31189,1.030383
GALAXY,22.51168,20.80258,0.5507013
GALAXY,19.88813,18.30871,0.3139783
GALAXY,19.65527,18.17981,0.2587421
GALAXY,19.65373,18.18463,0.2831649
GALAXY,21.1866,20.36691,0.6237193
GALAXY,22.42779,20.82669,0.5687537
GALAXY,18.70544,17.54444,0.1778797
QSO,21.28532,21.06644,2.180787
GALAXY,22.44167,20.81082,0.5507832
GALAXY,22.30406,20.35795,0.4988522
GALAXY,22.06896,21.00526,0.57404
GALAXY,21.43446,19.77761,0.3960144
GALAXY,21.8571,20.30461,0.571502
GALAXY,23.1939,21.25166,0.6473672
GALAXY,22.96626,21.18523,0.5895678
GALAXY,18.39881,17.53544,0.1011034
GALAXY,18.39881,17.53544,0.1010587
GALAXY,22.09851,20.74854,0.5700315
QSO,19.46218,19.21656,2.041227
QSO,19.46218,19.21656,2.036089
GALAXY,20.14059,18.54262,0.283431
GALAXY,22.19755,20.77308,0.6282197
GALAXY,22.18406,20.74874,0.5211691
GALAXY,22.64837,20.68513,0.5456008
QSO,22.06321,21.9285,1.246231
GALAXY,18.43123,17.59324,0.10961
GALAXY,18.72881,17.80709,0.20616
GALAXY,18.75883,17.7403,0.1713152
GALAXY,20.59775,19.7399,0.1613182
GALAXY,21.8482,19.93026,0.4911619
GALAXY,21.8482,19.93026,0.4913363
GALAXY,22.49456,20.48858,0.7169299
GALAXY,22.49456,20.48858,0.7169604
QSO,19.26924,19.17483,1.63266
QSO,19.26924,19.17483,1.631638
GALAXY,19.70171,20.07993,0.4127098
GALAXY,17.9136,16.99336,0.08655722
GALAXY,17.9136,16.99336,0.08655477
GALAXY,17.20633,16.55924,0.05613263
GALAXY,17.20633,16.55924,0.05612796
GALAXY,21.47034,20.45617,0.2431804
QSO,18.77127,18.72198,0.8647975
QSO,18.77127,18.72198,0.8656304
GALAXY,19.36613,17.85637,0.2654646
GALAXY,19.36613,17.85637,0.2653603
QSO,20.65767,20.37061,0.8019945
GALAXY,22.29842,20.76507,0.7044356
GALAXY,21.6671,20.09672,0.5178483
GALAXY,22.64968,21.21881,0.4905525
GALAXY,22.47309,20.27482,0.6434655
GALAXY,23.19158,21.5186,0.6127159
GALAXY,19.14643,17.69863,0.2384648
QSO,18.28341,18.14622,0.9577684
QSO,18.28341,18.14622,0.9583111
GALAXY,17.26994,16.91439,0.03422052
GALAXY,17.26994,16.91439,0.03424437
QSO,20.77685,20.67325,0.6704618
GALAXY,22.52321,20.56737,0.6587588
GALAXY,18.18277,17.82595,0.03440264
GALAXY,18.18277,17.82595,0.03440157
GALAXY,19.03202,17.69286,0.2195289
GALAXY,19.03202,17.69286,0.2195131
GALAXY,16.55698,16.03368,0.08642034
GALAXY,16.55698,16.03368,0.08647047
GALAXY,22.37478,20.74476,0.5574054
GALAXY,22.62361,20.77444,0.6409438
GALAXY,22.24894,20.71497,0.4885376
GALAXY,18.66847,17.09102,0.1448767
GALAXY,18.66847,17.09102,0.1447773
GALAXY,21.29977,19.83598,0.5648128
GALAXY,17.97816,17.05913,0.1761876
GALAXY,17.97816,17.05913,0.1762787
GALAXY,21.26928,20.0445,0.574923
GALAXY,22.56012,21.24145,0.5741699
QSO,22.07849,22.10166,2.218933
GALAXY,21.99467,20.1469,0.5644761
GALAXY,20.65671,19.11356,0.2449483
GALAXY,20.65671,19.11356,0.2451328
GALAXY,15.49256,15.1461,0.01263841
GALAXY,19.29051,17.75387,0.2673517
GALAXY,19.29051,17.75387,0.2673466
GALAXY,20.33481,18.72957,0.2813705
GALAXY,21.97921,20.24633,0.5855732
GALAXY,21.44822,19.94029,0.4771881
GALAXY,21.6468,19.88407,0.5185521
GALAXY,15.65943,14.76368,0.08611468
GALAXY,15.65943,14.76368,0.08613902
GALAXY,17.97265,17.27236,0.1032497
GALAXY,17.97265,17.27236,0.1032969
GALAXY,21.83293,20.75934,0.7288899
QSO,21.13027,21.23591,2.400652
QSO,20.591,20.6504,2.400868
GALAXY,22.02695,20.26122,0.5201663
GALAXY,21.65987,19.9149,0.4779879
GALAXY,21.80709,20.71506,0.4835628
GALAXY,22.4847,20.80991,0.5538898
GALAXY,21.3834,19.64126,0.3994218
GALAXY,21.69784,20.88707,0.5739284
GALAXY,17.84478,17.35933,0.07602958
GALAXY,17.84478,17.35933,0.07604571
GALAXY,17.3464,16.52588,0.07575075
GALAXY,17.3464,16.52588,0.07576311
GALAXY,21.76924,20.46954,0.5672489
GALAXY,22.2137,20.58887,0.6282188
GALAXY,17.51354,16.65162,0.07615651
GALAXY,17.59161,17.05509,0.07625112
QSO,-9999,20.04903,2.189572
GALAXY,17.62571,16.88785,0.0473996
GALAXY,17.62571,16.88785,0.04741794
GALAXY,22.21082,20.38691,0.4812705
GALAXY,20.77585,20.3011,0.2276975
QSO,18.08443,17.95049,0.2958739
QSO,18.08443,17.95049,0.2960864
QSO,19.56403,18.99939,0.271596
GALAXY,20.40795,18.7008,0.3222016
GALAXY,19.90058,18.36224,0.2970859
QSO,21.46542,21.38924,2.199189
QSO,20.58622,20.61186,2.227779
GALAXY,22.26009,20.94736,0.5244316
GALAXY,22.01973,20.52212,0.52628
GALAXY,20.99975,19.32209,0.37788
GALAXY,21.35469,19.57333,0.4470926
GALAXY,20.80076,18.91138,0.4434178
GALAXY,20.80076,18.91138,0.4429436
GALAXY,19.30485,17.83283,0.2291778
GALAXY,17.82162,17.33243,0.06103048
GALAXY,17.82162,17.33243,0.0610222
GALAXY,20.73941,19.00331,0.3277293
GALAXY,20.31456,18.65541,0.3279329
GALAXY,21.84259,20.12692,0.4882622
GALAXY,19.9691,18.41915,0.2951115
GALAXY,16.15782,15.87231,0.02204254
GALAXY,19.08134,17.63184,0.2375682
GALAXY,18.25107,17.54479,0.1668539
GALAXY,18.25107,17.54479,0.1669027
GALAXY,18.94826,17.51615,0.2336891
GALAXY,18.94826,17.51615,0.2336142
GALAXY,19.15309,17.7004,0.2301907
GALAXY,19.38506,17.97524,0.2284745
GALAXY,22.45771,20.66511,0.4779448
GALAXY,22.24305,20.27797,0.4745189
GALAXY,22.86104,21.12897,0.6121314
GALAXY,14.10306,13.32631,0.01232957
GALAXY,14.10306,13.32631,0.01239225
QSO,18.00863,17.91395,1.772577
QSO,18.00863,17.91395,1.77307
GALAXY,-9999,-9999,0.01202991
GALAXY,-9999,-9999,0.01203844
GALAXY,17.65741,16.82154,0.06154148
GALAXY,17.65741,16.82154,0.06156222
GALAXY,18.80064,17.79498,0.2843554
GALAXY,18.80064,17.79498,0.284177
GALAXY,20.86633,19.14877,0.4169798
GALAXY,21.32738,19.52556,0.4470355
GALAXY,21.32738,19.52556,0.4466007
GALAXY,18.21847,17.4004,0.1467433
GALAXY,17.47205,16.32498,0.146328
GALAXY,17.47205,16.32498,0.1463133
GALAXY,18.34037,17.31645,0.1136098
GALAXY,18.34037,17.31645,0.1137096
GALAXY,-9999,-9999,0.1134257
QSO,20.47926,20.34141,2.416688
GALAXY,22.26857,21.11609,0.6729631
GALAXY,21.1333,19.36162,0.4339673
GALAXY,22.10271,20.86166,0.6301893
GALAXY,17.33444,16.19166,0.1412741
GALAXY,17.33444,16.19166,0.1411865
QSO,19.13563,18.99632,1.266033
GALAXY,16.11509,15.68797,0.02243455
GALAXY,18.51771,17.39062,0.1450027
GALAXY,18.50084,17.36926,0.1467002
GALAXY,18.50084,17.36926,0.1466159
GALAXY,17.04296,15.86903,0.1451776
GALAXY,18.54919,17.40069,0.1449612
GALAXY,18.54919,17.40069,0.1450647
GALAXY,18.56927,17.60037,0.1415416
QSO,21.7992,22.25936,2.314705
GALAXY,21.44554,19.62991,0.4651613
GALAXY,21.73469,20.57592,0.5295693
QSO,20.11956,19.97986,1.859439
GALAXY,17.54146,16.65462,0.09004688
GALAXY,20.26355,18.52057,0.339947
GALAXY,21.21114,19.46819,0.3779674
GALAXY,21.07782,19.23935,0.3403347
GALAXY,21.07782,19.23935,0.340571
QSO,19.19436,19.25542,0.7356344
GALAXY,18.01792,17.40275,0.08770674
GALAXY,18.42631,17.45351,0.09041515
GALAXY,18.64218,17.73946,0.08771852
GALAXY,17.96583,17.41014,0.07187126
QSO,17.24212,16.37196,0.07189922
GALAXY,18.00285,17.08002,0.08871085
QSO,20.16637,19.68264,0.4231413
GALAXY,22.36878,20.89061,0.5633277
QSO,21.89378,20.54236,3.919271
GALAXY,18.01314,17.35044,0.08709573
GALAXY,17.53253,16.48513,0.08937021
GALAXY,17.15716,16.20133,0.08760937
GALAXY,18.31817,17.38572,0.08941884
GALAXY,18.1682,17.19318,0.1051612
GALAXY,18.10158,17.20238,0.08843993
GALAXY,18.4323,17.4743,0.08868074
GALAXY,15.85183,14.87195,0.08862462
GALAXY,17.27106,16.30346,0.08685431
GALAXY,18.30779,17.36814,0.08876412
GALAXY,20.31538,18.65046,0.3294381
GALAXY,17.15843,16.51672,0.08609245
GALAXY,18.58554,17.66208,0.08952934
GALAXY,17.62753,16.96154,0.0904146
GALAXY,20.17494,18.57315,0.2867519
GALAXY,21.438,19.73371,0.5404119
GALAXY,17.63995,16.81234,0.08948262
QSO,20.03374,19.75746,2.134027
GALAXY,18.43748,17.49032,0.08886703
GALAXY,18.64926,17.53891,0.1493344
GALAXY,20.9957,19.24612,0.3996609
GALAXY,18.24496,17.58728,0.03212454
GALAXY,19.6934,18.47973,0.3120482
GALAXY,20.29136,19.36779,0.2004682
GALAXY,22.32081,21.33033,0.7527305
GALAXY,22.0096,20.40414,0.5048684
GALAXY,18.80885,17.70065,0.1104592
GALAXY,18.80885,17.70065,0.1106111
GALAXY,18.80885,17.70065,0.1110369
GALAXY,21.34827,19.75467,0.2937785
GALAXY,18.34659,17.64557,0.07428517
GALAXY,18.34659,17.64557,0.07429758
GALAXY,18.34659,17.64557,0.07456014
GALAXY,17.96541,17.03493,0.1213043
GALAXY,17.96541,17.03493,0.1213151
QSO,17.96541,17.03493,0.1212674
GALAXY,17.3852,16.81134,0.048799
GALAXY,17.3852,16.81134,0.04876465
GALAXY,17.3852,16.81134,0.04881742
QSO,19.97747,19.44971,1.168943
GALAXY,19.97747,19.44971,0.0488077
GALAXY,18.53424,17.398,0.1318359
GALAXY,18.53424,17.398,0.1317873
QSO,20.1186,20.00968,1.836584
QSO,20.1186,20.00968,1.837838
GALAXY,15.75164,15.031,0.04028672
GALAXY,21.00746,19.83828,0.3665641
GALAXY,21.00746,19.83828,0.3667441
GALAXY,23.15401,21.48509,0.6265994
GALAXY,23.15401,21.48509,0.6266571
QSO,22.33025,22.16315,1.566991
QSO,22.33025,22.16315,1.568449
QSO,22.33025,22.16315,1.56911
QSO,22.33025,22.16315,1.570309
GALAXY,22.00335,20.28827,0.5108359
GALAXY,22.00335,20.28827,0.5110124
GALAXY,22.00335,20.28827,0.5112194
QSO,22.46378,22.20699,2.273205
QSO,22.46378,22.20699,2.280097
QSO,22.46378,22.20699,2.276883
QSO,22.46378,22.20699,2.276326
GALAXY,23.30531,23.00124,0
GALAXY,23.03041,21.75114,0.6881797
GALAXY,23.03041,21.75114,0.6881006
GALAXY,19.77637,20.11424,0.04265009
GALAXY,19.02937,17.60633,0.2012648
GALAXY,19.02937,17.60633,0.201277
GALAXY,19.02937,17.60633,0.2013279
GALAXY,19.02937,17.60633,0.2012372
GALAXY,22.57222,20.95299,0.5085048
GALAXY,22.57222,20.95299,0.5083391
GALAXY,19.25844,18.47575,0.19464
GALAXY,20.27493,18.59249,0.2994811
GALAXY,20.82122,19.75666,0.3066034
GALAXY,20.82122,19.75666,0.3065799
GALAXY,20.73321,19.23019,0.3096744
GALAXY,20.73321,19.23019,0.3097279
QSO,20.64433,19.94781,0.446962
QSO,20.64433,19.94781,0.4469347
GALAXY,20.94496,19.33368,0.3311663
GALAXY,20.90375,19.60435,0.2950576
GALAXY,22.43101,20.86535,0.5312412
GALAXY,22.43101,20.86535,0.5315121
GALAXY,16.17125,15.52131,0.0254747
GALAXY,18.18264,17.59063,0.03616738
GALAXY,22.57023,22.73506,0.0359273
GALAXY,19.86009,18.49191,0.1603132
GALAXY,19.46501,18.15706,0.1601027
GALAXY,19.27795,18.45775,0.16669
GALAXY,20.25446,18.94606,0.1643605
GALAXY,21.08798,18.89296,0.3492885
GALAXY,21.08798,18.89296,0.3491151
GALAXY,20.43562,19.43797,0.1647512
GALAXY,20.78894,19.58793,0.3121592
GALAXY,19.39919,18.10002,0.1598198
GALAXY,19.30544,18.31758,0.177241
GALAXY,19.76614,18.94912,0.1600642
GALAXY,18.32233,17.08584,0.1776698
GALAXY,20.2562,18.67502,0.2456205
GALAXY,22.35938,20.56165,0.499967
GALAXY,21.65008,19.89881,0.3364788
GALAXY,21.03773,20.00528,0.2452311
GALAXY,22.52391,20.49731,0.3169449
QSO,19.45023,19.15962,1.967009
GALAXY,18.12336,16.78304,0.1593094
GALAXY,18.95099,17.8576,0.135144
GALAXY,18.83282,17.6603,0.1297809
GALAXY,18.1079,16.81639,0.1315637
GALAXY,20.56686,19.3359,0.1333835
GALAXY,21.63896,20.0725,0.2465844
GALAXY,19.8304,18.47026,0.1355777
GALAXY,19.00256,17.95014,0.1320954
GALAXY,21.27812,19.3722,0.3274927
GALAXY,21.27812,19.3722,0.3272851
GALAXY,24.19055,22.57578,0.1299547
GALAXY,20.99007,19.98867,0.3261498
GALAXY,20.34284,19.67066,0.1732017
GALAXY,22.26351,20.34822,0.3937556
GALAXY,18.90586,18.09445,0.1598828
GALAXY,20.925,19.74058,0.3616371
GALAXY,21.11599,20.08304,0.2699885
GALAXY,20.00773,18.98668,0.2330052
GALAXY,22.49737,20.55482,0.5074175
GALAXY,20.9637,19.7743,0.3083879
GALAXY,20.87591,19.47204,0.2457161
GALAXY,18.73602,17.44259,0.1314003
GALAXY,19.43848,18.09329,0.1306191
QSO,19.4862,19.04919,1.429148
GALAXY,18.69544,17.88887,0.1318834
GALAXY,19.8225,18.6819,0.1353511
GALAXY,21.48987,20.04629,0.2418127
GALAXY,19.8243,18.92685,0.1318457
GALAXY,19.83283,19.15413,0.132174
GALAXY,20.18587,19.36745,0.1351828
GALAXY,21.91687,20.28049,0.5009795
GALAXY,22.23056,20.09829,0.5054128
GALAXY,22.49514,20.3319,0.4737468
GALAXY,20.26473,19.55693,0.1588084
GALAXY,18.59606,17.84047,0.1249654
GALAXY,19.28557,18.20333,0.1725226
GALAXY,19.64805,18.6079,0.2349057
GALAXY,20.27332,19.45184,0.1252175
GALAXY,20.59702,19.74972,0.132197
GALAXY,20.39729,19.33007,0.2337731
QSO,17.32501,17.1707,0.6822563
GALAXY,19.88432,18.452,0.2464816
QSO,19.95838,19.73298,1.547692
QSO,20.04589,19.51152,1.244225
GALAXY,18.82472,17.4814,0.1671959
GALAXY,18.70531,17.68302,0.1345017
GALAXY,19.75148,19.01481,0.1723519
GALAXY,18.90447,18.29212,0.08220381
GALAXY,21.3328,20.05217,0.1671552
GALAXY,19.65799,18.33916,0.1653405
GALAXY,18.85107,17.70889,0.08295874
GALAXY,18.36344,17.27271,0.08232159
GALAXY,19.01165,17.69961,0.1654301
GALAXY,18.50271,17.33616,0.08173548
GALAXY,19.4671,18.74214,0.0819518
GALAXY,20.96329,20.00247,0.2358172
GALAXY,20.44593,19.1405,0.240065
GALAXY,18.52524,17.71631,0.1506906
QSO,19.10073,18.66402,1.161747
GALAXY,20.58376,18.9942,0.2485852
GALAXY,18.94984,18.05605,0.1692383
GALAXY,20.14786,19.08738,0.2234619
GALAXY,20.14786,19.08738,0.2234489
GALAXY,20.93886,19.71641,0.2402734
GALAXY,21.38138,20.16267,0.3810692
GALAXY,21.1452,19.27499,0.3670454
GALAXY,21.1452,19.27499,0.3671646
GALAXY,19.2852,17.83544,0.1706498
GALAXY,20.27097,19.21834,0.1985118
GALAXY,20.68907,19.1437,0.3231319
GALAXY,19.58863,18.29155,0.1698315
GALAXY,21.31877,19.60581,0.2473035
GALAXY,20.52178,19.15025,0.1706802
GALAXY,21.40003,19.98352,0.3258542
GALAXY,21.45155,19.34433,0.3686001
GALAXY,21.45155,19.34433,0.3684698
GALAXY,21.59719,19.54335,0.3686946
GALAXY,21.42155,19.86593,0.2162786
QSO,21.8972,21.1263,6.449718
GALAXY,20.94737,19.11162,0.2698056
GALAXY,20.94737,19.11162,0.2701062
GALAXY,20.94737,19.11162,0.2698921
GALAXY,20.87369,20.17279,0.05351376
GALAXY,20.27272,18.49207,0.246883
GALAXY,20.73248,19.45131,0.1981291
GALAXY,20.77441,19.43094,0.1498954
GALAXY,20.74435,19.19653,0.1835155
GALAXY,20.21417,18.81125,0.2121624
GALAXY,20.85619,19.93442,0.1829526
GALAXY,20.18632,19.18346,0.2098027
GALAXY,20.18632,19.18346,0.2097104
GALAXY,20.54317,19.36835,0.1688475
GALAXY,19.18643,18.43634,0.06234159
GALAXY,20.70256,18.9009,0.2749264
GALAXY,20.8227,19.6452,0.2688016
GALAXY,19.96884,19.07325,0.140396
GALAXY,22.01613,20.10822,0.4112562
QSO,19.82026,19.28656,0.3295562
GALAXY,21.41805,20.20819,0.2154126
GALAXY,22.50598,20.85043,0.317386
GALAXY,19.38595,18.33498,0.1323461
GALAXY,22.48932,20.72939,0.4616078
GALAXY,22.48932,20.72939,0.461729
QSO,19.31428,19.17209,1.792325
QSO,19.31428,19.17209,1.791887
QSO,19.72224,19.58635,3.143862
GALAXY,20.32915,18.61871,0.3307218
GALAXY,20.32915,18.61871,0.3308826
QSO,21.0508,21.05782,2.386144
GALAXY,22.19938,20.63723,0.6644388
GALAXY,21.41951,20.00217,0.54428
QSO,21.87525,21.91836,3.018358
GALAXY,22.86417,21.23229,0.6675084
GALAXY,18.29785,17.27648,0.1211545
GALAXY,18.29785,17.27648,0.1212224
GALAXY,18.33966,17.18444,0.1462086
GALAXY,18.33966,17.18444,0.1461499
GALAXY,17.96271,16.90435,0.1367385
GALAXY,17.96271,16.90435,0.1367148
GALAXY,21.50325,20.32428,0.5441214
GALAXY,18.36606,17.34868,0.1591411
GALAXY,18.36606,17.34868,0.1592185
GALAXY,18.125,17.08568,0.1327743
GALAXY,18.125,17.08568,0.1328252
QSO,20.44441,20.2196,2.615798
QSO,20.71298,20.71311,0.7845435
QSO,19.89209,19.81056,2.257593
GALAXY,21.80743,20.23818,0.5452804
GALAXY,22.54316,21.05118,0.6652338
GALAXY,18.4538,17.53441,0.09667534
GALAXY,18.4538,17.53441,0.09672827
GALAXY,17.29641,16.32573,0.09665292
GALAXY,17.29641,16.32573,0.09659571
GALAXY,19.05335,17.64532,0.2270489
GALAXY,19.05335,17.64532,0.2271278
GALAXY,18.40826,17.46535,0.1421474
GALAXY,18.40826,17.46535,0.1420612
GALAXY,19.32505,18.47931,0.1961772
GALAXY,19.32505,18.47931,0.1962464
GALAXY,19.60954,18.2437,0.2083133
GALAXY,23.16222,21.13622,0.675213
GALAXY,21.88322,20.96865,0.7501629
GALAXY,22.87895,21.18497,0.6670247
GALAXY,18.76522,17.81891,0.09672296
GALAXY,18.76522,17.81891,0.09675472
GALAXY,18.30496,17.63067,0.1210281
GALAXY,18.30496,17.63067,0.1210314
GALAXY,18.68348,17.71818,0.1962497
GALAXY,18.68348,17.71818,0.1962643
QSO,20.45904,19.00438,4.130473
QSO,20.45904,19.00438,4.130568
QSO,20.45904,19.00438,4.138265
GALAXY,21.15925,21.07585,0.9597179
GALAXY,21.66016,20.37388,0.5561031
GALAXY,22.12794,20.69509,0.5088735
GALAXY,21.57835,19.81417,0.5594991
GALAXY,18.86977,17.58674,0.1842587
GALAXY,18.86977,17.58674,0.1842487
GALAXY,18.40529,17.17887,0.1835523
GALAXY,18.40529,17.17887,0.1835608
GALAXY,20.54376,19.00948,0.2645044
GALAXY,20.54376,19.00948,0.2646144
GALAXY,18.35346,17.46438,0.142207
GALAXY,18.35346,17.46438,0.1420912
GALAXY,20.37316,19.98855,0.1709968
QSO,19.98985,19.94622,2.436361
GALAXY,21.66256,19.83306,0.4819606
GALAXY,20.82305,19.85881,0.7340069
GALAXY,17.6064,16.83596,0.08306059
GALAXY,17.6064,16.83596,0.08306821
GALAXY,17.56836,17.01028,0.08065326
GALAXY,17.56836,17.01028,0.08065153
QSO,20.27509,20.20424,2.263832
GALAXY,23.21268,21.30394,0.6984473
GALAXY,18.96343,17.68445,0.1685457
GALAXY,18.96343,17.68445,0.1686365
GALAXY,17.94286,17.42202,0.08779819
GALAXY,17.94286,17.42202,0.08781853
GALAXY,17.68662,16.98457,0.1219694
GALAXY,17.68662,16.98457,0.1220017
QSO,20.33245,20.1162,3.089294
GALAXY,21.58333,20.82161,0.7190054
QSO,21.63268,21.72221,2.467921
GALAXY,21.40733,20.53254,0.5539864
GALAXY,22.04535,20.69073,0.5662076
GALAXY,17.91444,17.01154,0.084359
GALAXY,17.91444,17.01154,0.08439973
GALAXY,18.79137,17.74466,0.08811148
GALAXY,18.79137,17.74466,0.08818983
QSO,18.18858,17.94398,0.3071555
QSO,18.18858,17.94398,0.3071993
GALAXY,18.33648,17.47336,0.0827219
GALAXY,18.33648,17.47336,0.08271774
GALAXY,18.09201,17.70218,0.08848532
GALAXY,18.09201,17.70218,0.08854663
GALAXY,18.69566,17.59454,0.1690474
GALAXY,18.69566,17.59454,0.1691041
GALAXY,17.79861,16.93484,0.08358401
GALAXY,17.79861,16.93484,0.08357777
GALAXY,19.40325,17.95609,0.248541
GALAXY,18.27616,17.27204,0.2003899
GALAXY,18.27616,17.27204,0.2002893
GALAXY,19.94981,18.39931,0.3099439
GALAXY,18.28106,17.88043,0.04734045
GALAXY,18.28106,17.88043,0.04734872
GALAXY,21.23164,19.41409,0.4491
GALAXY,22.82534,21.4815,0.6091545
GALAXY,17.64045,16.58164,0.1594109
GALAXY,17.64045,16.58164,0.1594214
GALAXY,21.10649,20.39566,0.7122834
QSO,20.64337,20.56781,2.182367
GALAXY,21.46921,19.77658,0.4556305
GALAXY,21.22857,19.52253,0.453387
GALAXY,21.94491,20.93923,0.5584465
GALAXY,22.79415,21.0534,0.5587506
QSO,17.92733,17.89998,1.715593
QSO,17.92733,17.89998,1.717567
GALAXY,18.90943,17.53884,0.1922787
GALAXY,21.59148,20.03181,0.5007473
GALAXY,21.07738,19.32959,0.4477044
GALAXY,21.07738,19.32959,0.447482
QSO,22.19255,20.52094,4.108511
GALAXY,21.94701,20.32035,0.5771101
GALAXY,22.76723,21.12988,0.6569706
GALAXY,22.28556,20.4418,0.6496187
GALAXY,23.44168,21.36544,0.6584095
GALAXY,22.94204,21.36376,0.7637475
GALAXY,18.19955,17.45069,0.2346111
GALAXY,18.70021,17.93607,0.08142212
GALAXY,18.8217,17.50023,0.2024506
GALAXY,21.26166,19.51288,0.3809173
GALAXY,21.94127,20.05695,0.4824457
GALAXY,23.18844,21.64152,0.7073774
QSO,18.87321,18.79952,1.552162
QSO,19.86436,19.74739,3.050834
QSO,19.86436,19.74739,3.050406
QSO,19.86436,19.74739,3.050602
GALAXY,18.68516,17.47012,0.1684124
GALAXY,16.87743,16.13008,0.08640127
GALAXY,21.88693,20.16123,0.4827422
QSO,19.13998,18.98791,0.494461
GALAXY,18.56163,17.70028,0.1980465
GALAXY,18.27197,17.75757,0.08622202
GALAXY,18.27197,17.75757,0.0862124
QSO,21.22412,21.3048,2.49741
QSO,21.22412,21.3048,2.497106
GALAXY,21.53143,19.87009,0.459109
GALAXY,21.26108,19.82513,0.4419009
GALAXY,18.68356,17.63409,0.1557477
GALAXY,21.94771,20.25262,0.4725282
GALAXY,21.94771,20.25262,0.4724847
GALAXY,17.16834,16.25683,0.08610736
QSO,19.11256,18.78042,0.4322039
GALAXY,16.64751,15.81328,0.08573217
GALAXY,18.30185,17.51283,0.1148368
GALAXY,18.30185,17.51283,0.1147847
GALAXY,21.81106,20.38076,0.6079423
GALAXY,21.81106,20.38076,0.6079734
GALAXY,21.81106,20.38076,0.6079433
GALAXY,20.41617,18.74046,0.3531266
GALAXY,20.41617,18.74046,0.3530657
GALAXY,22.46995,20.49528,0.5833249
GALAXY,22.46995,20.49528,0.5837315
GALAXY,22.46995,20.49528,0.5834975
GALAXY,22.54961,21.53048,0.4399552
GALAXY,22.54961,21.53048,0.4397719
GALAXY,21.79775,20.16507,0.474075
GALAXY,21.15761,19.4404,0.4847409
GALAXY,21.55562,19.96107,0.4371068
GALAXY,21.55562,19.96107,0.437032
GALAXY,21.55562,19.96107,0.4369965
GALAXY,21.89672,20.27775,0.4396655
GALAXY,20.0183,18.53898,0.2988561
GALAXY,20.0183,18.53898,0.2988087
GALAXY,20.0183,18.53898,0.2988429
GALAXY,21.98784,20.31636,0.6343169
GALAXY,21.98784,20.31636,0.6341339
GALAXY,21.98784,20.31636,0.6339528
GALAXY,21.72763,19.65332,0.4255288
GALAXY,21.27519,19.80161,0.4914378
GALAXY,21.27519,19.80161,0.4914519
GALAXY,21.27519,19.80161,0.4914061
GALAXY,21.80669,20.86857,0.5806576
GALAXY,21.80669,20.86857,0.5795293
GALAXY,21.80669,20.86857,0.5804988
GALAXY,22.59276,20.97605,0.5812069
GALAXY,15.0852,14.46472,0.01865457
GALAXY,19.82466,18.20371,0.3094524
GALAXY,19.82466,18.20371,0.3094576
GALAXY,19.82466,18.20371,0.3096482
QSO,20.71543,20.74092,2.397099
GALAXY,20.84571,18.9667,0.3585671
GALAXY,22.47561,20.52906,0.6231826
GALAXY,18.6072,17.47116,0.1146671
GALAXY,16.97839,16.40837,0.05292236
QSO,18.97963,18.84149,0.8382759
QSO,19.81717,19.68931,2.311347
GALAXY,18.03958,16.99274,0.1151123
GALAXY,18.75866,17.66611,0.1146824
GALAXY,22.17614,21.39351,0.5399546
GALAXY,17.34475,16.25028,0.1159802
GALAXY,18.54532,17.54834,0.1144623
GALAXY,16.22711,15.42643,0.05042199
GALAXY,22.07874,20.81543,0.6418247
GALAXY,23.31799,21.10139,0.641896
GALAXY,17.82454,16.82176,0.113576
GALAXY,17.82454,16.82176,0.1136317
GALAXY,22.91062,20.78617,0.6344518
GALAXY,22.60363,20.66206,0.6368194
GALAXY,22.60363,20.66206,0.636839
GALAXY,22.89245,21.01052,0.6361505
GALAXY,22.89245,21.01052,0.6359266
GALAXY,19.22313,17.7813,0.2183227
GALAXY,19.22313,17.7813,0.2182573
GALAXY,20.91503,19.2121,0.3290322
GALAXY,22.20034,20.76059,0.6125221
GALAXY,22.6281,21.02865,0.4792556
GALAXY,22.6281,21.02865,0.4792542
GALAXY,22.25147,20.6205,0.4697265
GALAXY,20.67137,18.88486,0.3302523
QSO,19.4693,19.3421,2.543708
GALAXY,17.93493,16.97416,0.08166296
GALAXY,16.6533,15.56297,0.08184212
GALAXY,16.6533,15.56297,0.08183116
GALAXY,17.31161,16.89549,0.03906514
GALAXY,17.31161,16.89549,0.03906121
GALAXY,17.64791,16.73485,0.08178027
GALAXY,18.84899,17.93176,0.1193073
GALAXY,23.0003,21.20947,0.6716634
GALAXY,18.29577,17.2422,0.1153312
GALAXY,18.29577,17.2422,0.1152081
GALAXY,18.64693,17.63608,0.1143391
GALAXY,18.64693,17.63608,0.1142728
GALAXY,17.90694,16.82456,0.1142806
GALAXY,18.36063,17.43842,0.1130866
GALAXY,18.36063,17.43842,0.1131008
QSO,20.57961,20.43111,2.196293
GALAXY,17.74302,16.69918,0.1173552
GALAXY,22.69063,21.36348,0.6774411
GALAXY,21.35198,19.46501,0.3964095
GALAXY,17.92316,17.05431,0.11585
GALAXY,17.92316,17.05431,0.1158059
GALAXY,17.92316,17.05431,0.1158471
GALAXY,17.69181,17.04392,0.06030948
GALAXY,17.69181,17.04392,0.06030976
GALAXY,17.69181,17.04392,0.06034966
GALAXY,16.86014,16.43088,0.04997611
GALAXY,16.86014,16.43088,0.04989451
GALAXY,16.86014,16.43088,0.04999819
